30 61 11 5
31 61 11 5
32 61 11 5
58 61 11 5
59 61 11 5
31 62 11 5
32 62 11 5
33 62 11 5
58 62 11 5
26 59 12 5
27 59 12 5
61 59 12 5
62 59 12 5
63 59 12 5
64 59 12 5
65 59 12 5
24 60 12 5
25 60 12 5
26 60 12 5
27 60 12 5
28 60 12 5
29 60 12 5
30 60 12 5
31 60 12 5
32 60 12 5
57 60 12 5
58 60 12 5
59 60 12 5
60 60 12 5
61 60 12 5
62 60 12 5
63 60 12 5
64 60 12 5
65 60 12 5
66 60 12 5
23 61 12 5
24 61 12 5
25 61 12 5
26 61 12 5
27 61 12 5
28 61 12 5
29 61 12 5
30 61 12 5
31 61 12 5
32 61 12 5
33 61 12 5
57 61 12 5
58 61 12 5
59 61 12 5
60 61 12 5
61 61 12 5
62 61 12 5
63 61 12 5
64 61 12 5
65 61 12 5
66 61 12 5
67 61 12 5
22 62 12 5
23 62 12 5
24 62 12 5
25 62 12 5
26 62 12 5
27 62 12 5
28 62 12 5
29 62 12 5
30 62 12 5
31 62 12 5
32 62 12 5
33 62 12 5
34 62 12 5
57 62 12 5
58 62 12 5
59 62 12 5
60 62 12 5
61 62 12 5
62 62 12 5
63 62 12 5
64 62 12 5
65 62 12 5
66 62 12 5
67 62 12 5
23 63 12 5
24 63 12 5
25 63 12 5
26 63 12 5
27 63 12 5
28 63 12 5
29 63 12 5
30 63 12 5
31 63 12 5
32 63 12 5
33 63 12 5
34 63 12 5
58 63 12 5
59 63 12 5
60 63 12 5
61 63 12 5
62 63 12 5
63 63 12 5
65 63 12 5
66 63 12 5
67 63 12 5
23 64 12 5
24 64 12 5
25 64 12 5
26 64 12 5
27 64 12 5
28 64 12 5
29 64 12 5
30 64 12 5
31 64 12 5
32 64 12 5
33 64 12 5
34 64 12 5
58 64 12 5
59 64 12 5
60 64 12 5
61 64 12 5
62 64 12 5
27 65 12 5
28 65 12 5
29 65 12 5
30 65 12 5
31 65 12 5
32 65 12 5
33 65 12 5
58 65 12 5
59 65 12 5
60 65 12 5
61 65 12 5
62 65 12 5
27 66 12 5
28 66 12 5
29 66 12 5
30 66 12 5
31 66 12 5
32 66 12 5
33 66 12 5
59 66 12 5
60 66 12 5
61 66 12 5
30 67 12 5
31 67 12 5
32 67 12 5
25 58 13 5
26 58 13 5
62 58 13 5
63 58 13 5
64 58 13 5
65 58 13 5
66 58 13 5
22 59 13 5
23 59 13 5
24 59 13 5
25 59 13 5
26 59 13 5
27 59 13 5
28 59 13 5
29 59 13 5
30 59 13 5
31 59 13 5
32 59 13 5
57 59 13 5
58 59 13 5
59 59 13 5
60 59 13 5
61 59 13 5
62 59 13 5
63 59 13 5
64 59 13 5
65 59 13 5
66 59 13 5
67 59 13 5
68 59 13 5
21 60 13 5
22 60 13 5
23 60 13 5
24 60 13 5
25 60 13 5
26 60 13 5
27 60 13 5
28 60 13 5
29 60 13 5
30 60 13 5
31 60 13 5
32 60 13 5
33 60 13 5
57 60 13 5
58 60 13 5
59 60 13 5
60 60 13 5
61 60 13 5
62 60 13 5
63 60 13 5
64 60 13 5
65 60 13 5
66 60 13 5
67 60 13 5
68 60 13 5
69 60 13 5
20 61 13 5
21 61 13 5
22 61 13 5
23 61 13 5
24 61 13 5
25 61 13 5
26 61 13 5
27 61 13 5
28 61 13 5
29 61 13 5
30 61 13 5
31 61 13 5
32 61 13 5
33 61 13 5
34 61 13 5
57 61 13 5
58 61 13 5
59 61 13 5
60 61 13 5
61 61 13 5
62 61 13 5
63 61 13 5
64 61 13 5
65 61 13 5
66 61 13 5
67 61 13 5
68 61 13 5
69 61 13 5
20 62 13 5
21 62 13 5
22 62 13 5
23 62 13 5
24 62 13 5
25 62 13 5
26 62 13 5
27 62 13 5
28 62 13 5
29 62 13 5
30 62 13 5
31 62 13 5
32 62 13 5
33 62 13 5
34 62 13 5
57 62 13 5
58 62 13 5
59 62 13 5
60 62 13 5
61 62 13 5
62 62 13 5
63 62 13 5
64 62 13 5
65 62 13 5
66 62 13 5
67 62 13 5
68 62 13 5
69 62 13 5
21 63 13 5
22 63 13 5
23 63 13 5
24 63 13 5
25 63 13 5
26 63 13 5
29 63 13 5
31 63 13 5
32 63 13 5
33 63 13 5
34 63 13 5
57 63 13 5
58 63 13 5
59 63 13 5
60 63 13 5
61 63 13 5
62 63 13 5
63 63 13 5
64 63 13 5
65 63 13 5
66 63 13 5
67 63 13 5
68 63 13 5
21 64 13 5
22 64 13 5
23 64 13 5
24 64 13 5
25 64 13 5
26 64 13 5
27 64 13 5
31 64 13 5
32 64 13 5
33 64 13 5
34 64 13 5
35 64 13 5
57 64 13 5
58 64 13 5
59 64 13 5
60 64 13 5
61 64 13 5
62 64 13 5
63 64 13 5
64 64 13 5
65 64 13 5
66 64 13 5
67 64 13 5
68 64 13 5
22 65 13 5
23 65 13 5
24 65 13 5
25 65 13 5
26 65 13 5
27 65 13 5
28 65 13 5
29 65 13 5
32 65 13 5
33 65 13 5
34 65 13 5
35 65 13 5
56 65 13 5
57 65 13 5
58 65 13 5
59 65 13 5
60 65 13 5
61 65 13 5
62 65 13 5
63 65 13 5
64 65 13 5
65 65 13 5
66 65 13 5
67 65 13 5
24 66 13 5
25 66 13 5
26 66 13 5
27 66 13 5
28 66 13 5
29 66 13 5
30 66 13 5
31 66 13 5
32 66 13 5
33 66 13 5
34 66 13 5
35 66 13 5
56 66 13 5
57 66 13 5
58 66 13 5
59 66 13 5
60 66 13 5
61 66 13 5
62 66 13 5
63 66 13 5
64 66 13 5
27 67 13 5
28 67 13 5
29 67 13 5
30 67 13 5
31 67 13 5
32 67 13 5
33 67 13 5
34 67 13 5
35 67 13 5
56 67 13 5
57 67 13 5
58 67 13 5
59 67 13 5
60 67 13 5
61 67 13 5
62 67 13 5
29 68 13 5
30 68 13 5
31 68 13 5
32 68 13 5
33 68 13 5
34 68 13 5
35 68 13 5
57 68 13 5
58 68 13 5
59 68 13 5
60 68 13 5
30 69 13 5
31 69 13 5
32 69 13 5
33 69 13 5
34 69 13 5
63 57 14 5
64 57 14 5
65 57 14 5
66 57 14 5
67 57 14 5
21 58 14 5
22 58 14 5
23 58 14 5
24 58 14 5
25 58 14 5
26 58 14 5
28 58 14 5
29 58 14 5
30 58 14 5
31 58 14 5
58 58 14 5
59 58 14 5
60 58 14 5
61 58 14 5
62 58 14 5
63 58 14 5
64 58 14 5
65 58 14 5
66 58 14 5
67 58 14 5
68 58 14 5
69 58 14 5
70 58 14 5
19 59 14 5
20 59 14 5
21 59 14 5
22 59 14 5
23 59 14 5
24 59 14 5
25 59 14 5
26 59 14 5
27 59 14 5
28 59 14 5
29 59 14 5
30 59 14 5
31 59 14 5
32 59 14 5
57 59 14 5
58 59 14 5
59 59 14 5
60 59 14 5
61 59 14 5
62 59 14 5
63 59 14 5
64 59 14 5
65 59 14 5
66 59 14 5
67 59 14 5
68 59 14 5
69 59 14 5
70 59 14 5
19 60 14 5
20 60 14 5
21 60 14 5
22 60 14 5
23 60 14 5
26 60 14 5
27 60 14 5
28 60 14 5
29 60 14 5
30 60 14 5
31 60 14 5
32 60 14 5
33 60 14 5
57 60 14 5
58 60 14 5
59 60 14 5
60 60 14 5
61 60 14 5
62 60 14 5
68 60 14 5
69 60 14 5
70 60 14 5
19 61 14 5
20 61 14 5
21 61 14 5
22 61 14 5
26 61 14 5
27 61 14 5
28 61 14 5
29 61 14 5
30 61 14 5
31 61 14 5
32 61 14 5
33 61 14 5
57 61 14 5
58 61 14 5
