31 61 11 325
32 61 11 325
31 62 11 325
32 62 11 325
28 63 11 325
29 63 11 325
28 64 11 325
29 64 11 325
30 64 11 325
29 65 11 325
30 65 11 325
31 65 11 325
63 58 12 119
64 58 12 119
24 59 12 326
25 59 12 326
26 59 12 326
27 59 12 326
28 59 12 325
29 59 12 325
60 59 12 119
61 59 12 119
62 59 12 119
63 59 12 119
64 59 12 119
65 59 12 119
66 59 12 119
67 59 12 119
23 60 12 326
24 60 12 326
25 60 12 326
26 60 12 326
27 60 12 326
28 60 12 325
29 60 12 325
30 60 12 325
31 60 12 325
32 60 12 325
58 60 12 119
59 60 12 119
60 60 12 119
61 60 12 119
62 60 12 119
63 60 12 119
64 60 12 119
65 60 12 119
66 60 12 119
67 60 12 119
22 61 12 326
23 61 12 326
24 61 12 326
25 61 12 326
26 61 12 326
27 61 12 325
28 61 12 325
29 61 12 325
30 61 12 325
31 61 12 325
32 61 12 325
33 61 12 325
57 61 12 119
58 61 12 119
59 61 12 119
60 61 12 119
61 61 12 119
62 61 12 119
63 61 12 119
64 61 12 119
65 61 12 119
66 61 12 119
67 61 12 119
68 61 12 119
22 62 12 326
23 62 12 326
24 62 12 326
25 62 12 326
26 62 12 326
27 62 12 325
28 62 12 325
29 62 12 325
30 62 12 325
31 62 12 325
32 62 12 325
33 62 12 325
57 62 12 119
58 62 12 119
59 62 12 119
60 62 12 119
61 62 12 119
62 62 12 119
63 62 12 119
64 62 12 119
65 62 12 119
66 62 12 119
67 62 12 119
68 62 12 119
22 63 12 326
23 63 12 326
24 63 12 326
25 63 12 326
26 63 12 326
27 63 12 325
28 63 12 325
29 63 12 325
30 63 12 325
31 63 12 325
32 63 12 325
33 63 12 325
34 63 12 325
57 63 12 120
58 63 12 119
59 63 12 119
60 63 12 119
61 63 12 119
62 63 12 119
63 63 12 119
64 63 12 119
65 63 12 119
66 63 12 119
67 63 12 119
23 64 12 326
24 64 12 326
25 64 12 326
26 64 12 326
27 64 12 325
28 64 12 325
29 64 12 325
30 64 12 325
31 64 12 325
32 64 12 325
33 64 12 325
57 64 12 120
58 64 12 120
59 64 12 120
60 64 12 119
61 64 12 119
62 64 12 119
63 64 12 119
64 64 12 119
65 64 12 119
66 64 12 119
67 64 12 119
24 65 12 326
25 65 12 326
26 65 12 326
27 65 12 325
28 65 12 325
29 65 12 325
30 65 12 325
31 65 12 325
32 65 12 325
33 65 12 325
58 65 12 120
59 65 12 120
60 65 12 119
61 65 12 119
62 65 12 119
63 65 12 119
64 65 12 119
65 65 12 119
26 66 12 326
27 66 12 325
28 66 12 325
29 66 12 325
30 66 12 325
31 66 12 325
32 66 12 325
33 66 12 325
58 66 12 120
59 66 12 120
60 66 12 120
61 66 12 120
62 66 12 120
63 66 12 119
28 67 12 325
29 67 12 325
30 67 12 325
31 67 12 325
32 67 12 325
33 67 12 325
59 67 12 120
60 67 12 120
31 68 12 325
32 68 12 325
64 57 13 119
65 57 13 119
23 58 13 326
24 58 13 326
25 58 13 326
26 58 13 326
27 58 13 325
28 58 13 325
29 58 13 325
60 58 13 119
61 58 13 119
62 58 13 119
63 58 13 119
64 58 13 119
65 58 13 119
66 58 13 119
67 58 13 119
68 58 13 119
22 59 13 326
23 59 13 326
24 59 13 326
25 59 13 326
26 59 13 326
27 59 13 325
